1180	1.448758944
1185	1.448697766
1190	1.448636702
1195	1.448575745
1200	1.448514892
1205	1.448454138
1210	1.448393478
1215	1.448332908
1220	1.448272422
1225	1.448212017
1230	1.448151688
1235	1.448091431
1240	1.448031243
1245	1.447971117
1250	1.447911052
1255	1.447851042
1260	1.447791085
1265	1.447731175
1270	1.44767131
1275	1.447611486
1280	1.4475517
1285	1.447491947
1290	1.447432224
1295	1.447372529
1300	1.447312857
1305	1.447253206
1310	1.447193572
1315	1.447133952
1320	1.447074343
1325	1.447014742
1330	1.446955147
1335	1.446895553
1340	1.446835959
1345	1.446776361
1350	1.446716757
1355	1.446657144
1360	1.446597519
1365	1.44653788
1370	1.446478224
1375	1.446418549
1380	1.446358852
1385	1.44629913
1390	1.446239382
1395	1.446179604
1400	1.446119796
1405	1.446059953
1410	1.446000074
1415	1.445940157
1420	1.4458802
1425	1.4458202
1430	1.445760155
1435	1.445700064
1440	1.445639923
1445	1.445579732
1450	1.445519488
1455	1.44545919
1460	1.445398834
1465	1.44533842
1470	1.445277946
1475	1.445217409
1480	1.445156808
1485	1.445096141
1490	1.445035406
1495	1.444974602
1500	1.444913727
1505	1.444852779
1510	1.444791757
1515	1.444730659
1520	1.444669482
1525	1.444608227
1530	1.444546891
1535	1.444485472
1540	1.444423969
1545	1.444362381
1550	1.444300706
1555	1.444238943
1560	1.44417709
1565	1.444115145
1570	1.444053108
1575	1.443990977
1580	1.44392875
1585	1.443866427
1590	1.443804006
1595	1.443741485
1600	1.443678863
1605	1.44361614
1610	1.443553313
1615	1.443490382
1620	1.443427345
1625	1.443364201
1630	1.443300949
1635	1.443237588
1640	1.443174116
1645	1.443110532
1650	1.443046836
1655	1.442983026
1660	1.4429191
1665	1.442855059
1670	1.4427909
1675	1.442726622
1680	1.442662226
1685	1.442597708
1690	1.44253307
1695	1.442468308
1700	1.442403423
1705	1.442338414
1710	1.442273279
1715	1.442208017
1720	1.442142628
1725	1.44207711
1730	1.442011462
1735	1.441945684
1740	1.441879775
1745	1.441813733
1750	1.441747558
1755	1.441681249
1760	1.441614805
1765	1.441548225
1770	1.441481508
1775	1.441414653
1780	1.44134766
1785	1.441280527
1790	1.441213254
1795	1.441145839
1800	1.441078283
1805	1.441010584
1810	1.440942741
1815	1.440874753
1820	1.440806621
1825	1.440738342
1830	1.440669916
1835	1.440601343
1840	1.440532621
1845	1.44046375
1850	1.440394729
1855	1.440325558
1860	1.440256234
1865	1.440186759
1870	1.44011713
1875	1.440047348
1880	1.439977411
1885	1.439907319
1890	1.439837071
1895	1.439766667
1900	1.439696105
1905	1.439625385
1910	1.439554506
1915	1.439483468
1920	1.43941227
1925	1.43934091
1930	1.43926939
1935	1.439197707
1940	1.439125861
1945	1.439053852
1950	1.438981678
1955	1.43890934
1960	1.438836836
1965	1.438764166
1970	1.438691329
1975	1.438618324
1980	1.438545152
1985	1.438471811
1990	1.4383983
1995	1.438324619
2000	1.438250768
2005	1.438176746
2010	1.438102551
2015	1.438028185
2020	1.437953645
2025	1.437878931
2030	1.437804043
2035	1.43772898
2040	1.437653742
2045	1.437578328
2050	1.437502736
2055	1.437426968
2060	1.437351022
2065	1.437274897
2070	1.437198593
2075	1.43712211
2080	1.437045446
2085	1.436968602
2090	1.436891576
2095	1.436814368
2100	1.436736978
2105	1.436659405
2110	1.436581648
2115	1.436503707
2120	1.436425582
2125	1.436347271
2130	1.436268774
2135	1.436190091
2140	1.43611122
2145	1.436032163
2150	1.435952917
2155	1.435873483
2160	1.435793859
2165	1.435714046
2170	1.435634043
2175	1.435553849
2180	1.435473463
2185	1.435392886
2190	1.435312116
2195	1.435231154
2200	1.435149998
2205	1.435068648
2210	1.434987104
2215	1.434905364
2220	1.434823429
2225	1.434741299
2230	1.434658971
2235	1.434576446
2240	1.434493724
2245	1.434410804
2250	1.434327685
2255	1.434244366
2260	1.434160848
2265	1.43407713
2270	1.433993211
2275	1.433909091
2280	1.433824769
2285	1.433740245
2290	1.433655518
2295	1.433570588
2300	1.433485454
2305	1.433400115
2310	1.433314572
2315	1.433228824
2320	1.433142869
2325	1.433056709
2330	1.432970341
2335	1.432883766
2340	1.432796983
2345	1.432709992
2350	1.432622792
2355	1.432535383
2360	1.432447764
2365	1.432359934
2370	1.432271894
2375	1.432183642
2380	1.432095178
2385	1.432006502
2390	1.431917613
2395	1.431828511
2400	1.431739195
2405	1.431649664
2410	1.431559919
2415	1.431469958
2420	1.431379781
2425	1.431289388
2430	1.431198778
2435	1.431107951
2440	1.431016906
2445	1.430925642
2450	1.43083416
2455	1.430742458
2460	1.430650536
2465	1.430558394
2470	1.430466032
2475	1.430373447
2480	1.430280641
2485	1.430187613
2490	1.430094361
2495	1.430000887
2500	1.429907188
2505	1.429813265
2510	1.429719117
2515	1.429624744
2520	1.429530145
2525	1.42943532
2530	1.429340267
2535	1.429244988
2540	1.42914948
2545	1.429053744
2550	1.42895778
2555	1.428861586
2560	1.428765162
2565	1.428668507
2570	1.428571622
2575	1.428474505
2580	1.428377157
2585	1.428279576
2590	1.428181762
2595	1.428083715
2600	1.427985434
2605	1.427886918
2610	1.427788167
2615	1.427689181
2620	1.42758996
2625	1.427490501
2630	1.427390806
2635	1.427290873
2640	1.427190702
2645	1.427090293
2650	1.426989644
2655	1.426888757
2660	1.426787629
2665	1.42668626
2670	1.426584651
2675	1.426482799
2680	1.426380706
2685	1.42627837
2690	1.426175791
2695	1.426072968
2700	1.425969902
2705	1.42586659
2710	1.425763033
2715	1.425659231
2720	1.425555182
2725	1.425450886
2730	1.425346343
2735	1.425241552
2740	1.425136513
2745	1.425031225
2750	1.424925688
2755	1.4248199
2760	1.424713862
2765	1.424607573
2770	1.424501033
2775	1.42439424
2780	1.424287195
2785	1.424179896
2790	1.424072344
2795	1.423964538
2800	1.423856477
2805	1.42374816
2810	1.423639588
2815	1.423530759
2820	1.423421674
2825	1.423312331
2830	1.42320273
2835	1.42309287
2840	1.422982751
2845	1.422872372
2850	1.422761734
2855	1.422650834
2860	1.422539673
2865	1.422428251
2870	1.422316566
2875	1.422204617
2880	1.422092406
2885	1.42197993
2890	1.42186719
2895	1.421754184
2900	1.421640912
2905	1.421527375
2910	1.42141357
2915	1.421299498
2920	1.421185157
2925	1.421070549
2930	1.42095567
2935	1.420840523
2940	1.420725104
2945	1.420609415
2950	1.420493455
2955	1.420377222
2960	1.420260717
2965	1.420143938
2970	1.420026886
2975	1.419909559
2980	1.419791958
2985	1.41967408
2990	1.419555927
2995	1.419437497
3000	1.419318789
3005	1.419199804
3010	1.41908054
3015	1.418960997
3020	1.418841174
3025	1.418721071
3030	1.418600687
3035	1.418480022
3040	1.418359074
3045	1.418237844
3050	1.418116331
3055	1.417994533
3060	1.417872451
3065	1.417750084
3070	1.417627431
3075	1.417504492
3080	1.417381265
3085	1.417257751
3090	1.417133949
3095	1.417009858
3100	1.416885478
3105	1.416760807
3110	1.416635846
3115	1.416510593
3120	1.416385048
3125	1.416259211
3130	1.41613308
3135	1.416006656
3140	1.415879937
3145	1.415752923
3150	1.415625613
3155	1.415498006
3160	1.415370103
3165	1.415241902
3170	1.415113402
3175	1.414984603
3180	1.414855505
3185	1.414726106
3190	1.414596406
3195	1.414466405
3200	1.414336101
3205	1.414205494
3210	1.414074584
3215	1.413943369
3220	1.41381185
3225	1.413680024
3230	1.413547893
3235	1.413415454
3240	1.413282707
3245	1.413149653
3250	1.413016289
3255	1.412882615
3260	1.412748631
3265	1.412614336
3270	1.41247973
3275	1.41234481
3280	1.412209578
3285	1.412074031
3290	1.41193817
3295	1.411801994
3300	1.411665502
